family,condition,backbone,train_size,seed,epoch,split,p_at_l5,mae_all_valid
主实验,500_baseline,ESM2-650M,500,0,1,valid,0.3095,6.1047
主实验,500_baseline,ESM2-650M,500,0,2,valid,,
主实验,500_baseline,ESM2-650M,500,0,3,valid,,
主实验,500_baseline,ESM2-650M,500,0,4,valid,,
主实验,500_baseline,ESM2-650M,500,0,5,valid,0.6510,4.2245
主实验,500_baseline,ESM2-650M,500,0,6,valid,,
主实验,500_baseline,ESM2-650M,500,0,7,valid,,
主实验,500_baseline,ESM2-650M,500,0,8,valid,,
主实验,500_baseline,ESM2-650M,500,0,9,valid,,
主实验,500_baseline,ESM2-650M,500,0,10,valid,0.7516,3.1129
主实验,500_baseline,ESM2-650M,500,0,11,valid,,
主实验,500_baseline,ESM2-650M,500,0,12,valid,,
主实验,500_baseline,ESM2-650M,500,0,13,valid,,
主实验,500_baseline,ESM2-650M,500,0,14,valid,,
主实验,500_baseline,ESM2-650M,500,0,15,valid,0.7859,3.3780
主实验,500_baseline,ESM2-650M,500,0,16,valid,,
主实验,500_baseline,ESM2-650M,500,0,17,valid,,
主实验,500_baseline,ESM2-650M,500,0,18,valid,,
主实验,500_baseline,ESM2-650M,500,0,19,valid,,
主实验,500_baseline,ESM2-650M,500,0,20,valid,0.8033,3.2283
主实验,500_baseline,ESM2-650M,500,0,21,valid,,
主实验,500_baseline,ESM2-650M,500,0,22,valid,,
主实验,500_baseline,ESM2-650M,500,0,23,valid,,
主实验,500_baseline,ESM2-650M,500,0,24,valid,,
主实验,500_baseline,ESM2-650M,500,0,25,valid,0.7865,3.2693
主实验,500_baseline,ESM2-650M,500,0,26,valid,,
主实验,500_baseline,ESM2-650M,500,0,27,valid,,
主实验,500_baseline,ESM2-650M,500,0,28,valid,,
主实验,500_baseline,ESM2-650M,500,0,29,valid,,
主实验,500_baseline,ESM2-650M,500,0,30,valid,0.7795,3.4378
主实验,500_baseline,ESM2-650M,500,0,31,valid,,
主实验,500_baseline,ESM2-650M,500,0,32,valid,,
主实验,500_baseline,ESM2-650M,500,0,33,valid,,
主实验,500_baseline,ESM2-650M,500,0,34,valid,,
主实验,500_baseline,ESM2-650M,500,0,35,valid,0.7756,3.3889
主实验,500_baseline,ESM2-650M,500,0,36,valid,,
主实验,500_baseline,ESM2-650M,500,0,37,valid,,
主实验,500_baseline,ESM2-650M,500,0,38,valid,,
主实验,500_baseline,ESM2-650M,500,0,39,valid,,
主实验,500_baseline,ESM2-650M,500,0,40,valid,0.7709,3.3861
主实验,500_baseline,ESM2-650M,500,0,final,test,0.7409,3.3333
主实验,500_baseline,ESM2-650M,500,1,1,valid,0.2783,4.9327
主实验,500_baseline,ESM2-650M,500,1,2,valid,,
主实验,500_baseline,ESM2-650M,500,1,3,valid,,
主实验,500_baseline,ESM2-650M,500,1,4,valid,,
主实验,500_baseline,ESM2-650M,500,1,5,valid,0.6529,3.7404
主实验,500_baseline,ESM2-650M,500,1,6,valid,,
主实验,500_baseline,ESM2-650M,500,1,7,valid,,
主实验,500_baseline,ESM2-650M,500,1,8,valid,,
主实验,500_baseline,ESM2-650M,500,1,9,valid,,
主实验,500_baseline,ESM2-650M,500,1,10,valid,0.7486,3.5339
主实验,500_baseline,ESM2-650M,500,1,11,valid,,
主实验,500_baseline,ESM2-650M,500,1,12,valid,,
主实验,500_baseline,ESM2-650M,500,1,13,valid,,
主实验,500_baseline,ESM2-650M,500,1,14,valid,,
主实验,500_baseline,ESM2-650M,500,1,15,valid,0.7590,3.7093
主实验,500_baseline,ESM2-650M,500,1,16,valid,,
主实验,500_baseline,ESM2-650M,500,1,17,valid,,
主实验,500_baseline,ESM2-650M,500,1,18,valid,,
主实验,500_baseline,ESM2-650M,500,1,19,valid,,
主实验,500_baseline,ESM2-650M,500,1,20,valid,0.7534,3.1656
主实验,500_baseline,ESM2-650M,500,1,21,valid,,
主实验,500_baseline,ESM2-650M,500,1,22,valid,,
主实验,500_baseline,ESM2-650M,500,1,23,valid,,
主实验,500_baseline,ESM2-650M,500,1,24,valid,,
主实验,500_baseline,ESM2-650M,500,1,25,valid,0.7440,3.1525
主实验,500_baseline,ESM2-650M,500,1,26,valid,,
主实验,500_baseline,ESM2-650M,500,1,27,valid,,
主实验,500_baseline,ESM2-650M,500,1,28,valid,,
主实验,500_baseline,ESM2-650M,500,1,29,valid,,
主实验,500_baseline,ESM2-650M,500,1,30,valid,0.7412,3.3450
主实验,500_baseline,ESM2-650M,500,1,31,valid,,
主实验,500_baseline,ESM2-650M,500,1,32,valid,,
主实验,500_baseline,ESM2-650M,500,1,33,valid,,
主实验,500_baseline,ESM2-650M,500,1,34,valid,,
主实验,500_baseline,ESM2-650M,500,1,35,valid,0.7293,3.2469
主实验,500_baseline,ESM2-650M,500,1,36,valid,,
主实验,500_baseline,ESM2-650M,500,1,37,valid,,
主实验,500_baseline,ESM2-650M,500,1,38,valid,,
主实验,500_baseline,ESM2-650M,500,1,39,valid,,
主实验,500_baseline,ESM2-650M,500,1,40,valid,0.7315,3.2483
主实验,500_baseline,ESM2-650M,500,1,final,test,0.7492,3.7101
主实验,500_baseline,ESM2-650M,500,2,1,valid,0.2677,5.5065
主实验,500_baseline,ESM2-650M,500,2,2,valid,,
主实验,500_baseline,ESM2-650M,500,2,3,valid,,
主实验,500_baseline,ESM2-650M,500,2,4,valid,,
主实验,500_baseline,ESM2-650M,500,2,5,valid,0.6300,3.9570
主实验,500_baseline,ESM2-650M,500,2,6,valid,,
主实验,500_baseline,ESM2-650M,500,2,7,valid,,
主实验,500_baseline,ESM2-650M,500,2,8,valid,,
主实验,500_baseline,ESM2-650M,500,2,9,valid,,
主实验,500_baseline,ESM2-650M,500,2,10,valid,0.7170,3.9068
主实验,500_baseline,ESM2-650M,500,2,11,valid,,
主实验,500_baseline,ESM2-650M,500,2,12,valid,,
主实验,500_baseline,ESM2-650M,500,2,13,valid,,
主实验,500_baseline,ESM2-650M,500,2,14,valid,,
主实验,500_baseline,ESM2-650M,500,2,15,valid,0.7409,3.6495
主实验,500_baseline,ESM2-650M,500,2,16,valid,,
主实验,500_baseline,ESM2-650M,500,2,17,valid,,
主实验,500_baseline,ESM2-650M,500,2,18,valid,,
主实验,500_baseline,ESM2-650M,500,2,19,valid,,
主实验,500_baseline,ESM2-650M,500,2,20,valid,0.7380,3.6090
主实验,500_baseline,ESM2-650M,500,2,21,valid,,
主实验,500_baseline,ESM2-650M,500,2,22,valid,,
主实验,500_baseline,ESM2-650M,500,2,23,valid,,
主实验,500_baseline,ESM2-650M,500,2,24,valid,,
主实验,500_baseline,ESM2-650M,500,2,25,valid,0.7415,3.5302
主实验,500_baseline,ESM2-650M,500,2,26,valid,,
主实验,500_baseline,ESM2-650M,500,2,27,valid,,
主实验,500_baseline,ESM2-650M,500,2,28,valid,,
主实验,500_baseline,ESM2-650M,500,2,29,valid,,
主实验,500_baseline,ESM2-650M,500,2,30,valid,0.7334,3.4616
主实验,500_baseline,ESM2-650M,500,2,31,valid,,
主实验,500_baseline,ESM2-650M,500,2,32,valid,,
主实验,500_baseline,ESM2-650M,500,2,33,valid,,
主实验,500_baseline,ESM2-650M,500,2,34,valid,,
主实验,500_baseline,ESM2-650M,500,2,35,valid,0.7241,3.3860
主实验,500_baseline,ESM2-650M,500,2,36,valid,,
主实验,500_baseline,ESM2-650M,500,2,37,valid,,
主实验,500_baseline,ESM2-650M,500,2,38,valid,,
主实验,500_baseline,ESM2-650M,500,2,39,valid,,
主实验,500_baseline,ESM2-650M,500,2,40,valid,0.7212,3.4268
主实验,500_baseline,ESM2-650M,500,2,final,test,0.7606,3.6014
主实验,500_phys,ESM2-650M,500,0,1,valid,0.3243,5.6476
主实验,500_phys,ESM2-650M,500,0,2,valid,,
主实验,500_phys,ESM2-650M,500,0,3,valid,,
主实验,500_phys,ESM2-650M,500,0,4,valid,,
主实验,500_phys,ESM2-650M,500,0,5,valid,0.7119,3.8180
主实验,500_phys,ESM2-650M,500,0,6,valid,,
主实验,500_phys,ESM2-650M,500,0,7,valid,,
主实验,500_phys,ESM2-650M,500,0,8,valid,,
主实验,500_phys,ESM2-650M,500,0,9,valid,,
主实验,500_phys,ESM2-650M,500,0,10,valid,0.7850,3.6921
主实验,500_phys,ESM2-650M,500,0,11,valid,,
主实验,500_phys,ESM2-650M,500,0,12,valid,,
主实验,500_phys,ESM2-650M,500,0,13,valid,,
主实验,500_phys,ESM2-650M,500,0,14,valid,,
主实验,500_phys,ESM2-650M,500,0,15,valid,0.8119,3.4772
主实验,500_phys,ESM2-650M,500,0,16,valid,,
主实验,500_phys,ESM2-650M,500,0,17,valid,,
主实验,500_phys,ESM2-650M,500,0,18,valid,,
主实验,500_phys,ESM2-650M,500,0,19,valid,,
主实验,500_phys,ESM2-650M,500,0,20,valid,0.8246,3.2041
主实验,500_phys,ESM2-650M,500,0,21,valid,,
主实验,500_phys,ESM2-650M,500,0,22,valid,,
主实验,500_phys,ESM2-650M,500,0,23,valid,,
主实验,500_phys,ESM2-650M,500,0,24,valid,,
主实验,500_phys,ESM2-650M,500,0,25,valid,0.8102,3.2276
主实验,500_phys,ESM2-650M,500,0,26,valid,,
主实验,500_phys,ESM2-650M,500,0,27,valid,,
主实验,500_phys,ESM2-650M,500,0,28,valid,,
主实验,500_phys,ESM2-650M,500,0,29,valid,,
主实验,500_phys,ESM2-650M,500,0,30,valid,0.8070,3.2698
主实验,500_phys,ESM2-650M,500,0,31,valid,,
主实验,500_phys,ESM2-650M,500,0,32,valid,,
主实验,500_phys,ESM2-650M,500,0,33,valid,,
主实验,500_phys,ESM2-650M,500,0,34,valid,,
主实验,500_phys,ESM2-650M,500,0,35,valid,0.8056,3.3455
主实验,500_phys,ESM2-650M,500,0,36,valid,,
主实验,500_phys,ESM2-650M,500,0,37,valid,,
主实验,500_phys,ESM2-650M,500,0,38,valid,,
主实验,500_phys,ESM2-650M,500,0,39,valid,,
主实验,500_phys,ESM2-650M,500,0,40,valid,0.8064,3.3511
主实验,500_phys,ESM2-650M,500,0,final,test,0.7720,3.4063
主实验,500_phys,ESM2-650M,500,1,1,valid,0.2875,4.2930
主实验,500_phys,ESM2-650M,500,1,2,valid,,
主实验,500_phys,ESM2-650M,500,1,3,valid,,
主实验,500_phys,ESM2-650M,500,1,4,valid,,
主实验,500_phys,ESM2-650M,500,1,5,valid,0.6543,3.8644
主实验,500_phys,ESM2-650M,500,1,6,valid,,
主实验,500_phys,ESM2-650M,500,1,7,valid,,
主实验,500_phys,ESM2-650M,500,1,8,valid,,
主实验,500_phys,ESM2-650M,500,1,9,valid,,
主实验,500_phys,ESM2-650M,500,1,10,valid,0.7294,3.8167
主实验,500_phys,ESM2-650M,500,1,11,valid,,
主实验,500_phys,ESM2-650M,500,1,12,valid,,
主实验,500_phys,ESM2-650M,500,1,13,valid,,
主实验,500_phys,ESM2-650M,500,1,14,valid,,
主实验,500_phys,ESM2-650M,500,1,15,valid,0.7569,3.5857
主实验,500_phys,ESM2-650M,500,1,16,valid,,
主实验,500_phys,ESM2-650M,500,1,17,valid,,
主实验,500_phys,ESM2-650M,500,1,18,valid,,
主实验,500_phys,ESM2-650M,500,1,19,valid,,
主实验,500_phys,ESM2-650M,500,1,20,valid,0.7690,3.6420
主实验,500_phys,ESM2-650M,500,1,21,valid,,
主实验,500_phys,ESM2-650M,500,1,22,valid,,
主实验,500_phys,ESM2-650M,500,1,23,valid,,
主实验,500_phys,ESM2-650M,500,1,24,valid,,
主实验,500_phys,ESM2-650M,500,1,25,valid,0.7610,3.1115
主实验,500_phys,ESM2-650M,500,1,26,valid,,
主实验,500_phys,ESM2-650M,500,1,27,valid,,
主实验,500_phys,ESM2-650M,500,1,28,valid,,
主实验,500_phys,ESM2-650M,500,1,29,valid,,
主实验,500_phys,ESM2-650M,500,1,30,valid,0.7624,3.1574
主实验,500_phys,ESM2-650M,500,1,31,valid,,
主实验,500_phys,ESM2-650M,500,1,32,valid,,
主实验,500_phys,ESM2-650M,500,1,33,valid,,
主实验,500_phys,ESM2-650M,500,1,34,valid,,
主实验,500_phys,ESM2-650M,500,1,35,valid,0.7563,3.3395
主实验,500_phys,ESM2-650M,500,1,36,valid,,
主实验,500_phys,ESM2-650M,500,1,37,valid,,
主实验,500_phys,ESM2-650M,500,1,38,valid,,
主实验,500_phys,ESM2-650M,500,1,39,valid,,
主实验,500_phys,ESM2-650M,500,1,40,valid,0.7558,3.2602
主实验,500_phys,ESM2-650M,500,1,final,test,0.7531,3.6327
主实验,500_phys,ESM2-650M,500,2,1,valid,0.3247,5.3483
主实验,500_phys,ESM2-650M,500,2,2,valid,,
主实验,500_phys,ESM2-650M,500,2,3,valid,,
主实验,500_phys,ESM2-650M,500,2,4,valid,,
主实验,500_phys,ESM2-650M,500,2,5,valid,0.6646,4.2026
主实验,500_phys,ESM2-650M,500,2,6,valid,,
主实验,500_phys,ESM2-650M,500,2,7,valid,,
主实验,500_phys,ESM2-650M,500,2,8,valid,,
主实验,500_phys,ESM2-650M,500,2,9,valid,,
主实验,500_phys,ESM2-650M,500,2,10,valid,0.7362,3.0913
主实验,500_phys,ESM2-650M,500,2,11,valid,,
主实验,500_phys,ESM2-650M,500,2,12,valid,,
主实验,500_phys,ESM2-650M,500,2,13,valid,,
主实验,500_phys,ESM2-650M,500,2,14,valid,,
主实验,500_phys,ESM2-650M,500,2,15,valid,0.7473,3.5543
主实验,500_phys,ESM2-650M,500,2,16,valid,,
主实验,500_phys,ESM2-650M,500,2,17,valid,,
主实验,500_phys,ESM2-650M,500,2,18,valid,,
主实验,500_phys,ESM2-650M,500,2,19,valid,,
主实验,500_phys,ESM2-650M,500,2,20,valid,0.7463,3.3982
主实验,500_phys,ESM2-650M,500,2,21,valid,,
主实验,500_phys,ESM2-650M,500,2,22,valid,,
主实验,500_phys,ESM2-650M,500,2,23,valid,,
主实验,500_phys,ESM2-650M,500,2,24,valid,,
主实验,500_phys,ESM2-650M,500,2,25,valid,0.7447,3.4481
主实验,500_phys,ESM2-650M,500,2,26,valid,,
主实验,500_phys,ESM2-650M,500,2,27,valid,,
主实验,500_phys,ESM2-650M,500,2,28,valid,,
主实验,500_phys,ESM2-650M,500,2,29,valid,,
主实验,500_phys,ESM2-650M,500,2,30,valid,0.7381,3.2648
主实验,500_phys,ESM2-650M,500,2,31,valid,,
主实验,500_phys,ESM2-650M,500,2,32,valid,,
主实验,500_phys,ESM2-650M,500,2,33,valid,,
主实验,500_phys,ESM2-650M,500,2,34,valid,,
主实验,500_phys,ESM2-650M,500,2,35,valid,0.7390,3.3757
主实验,500_phys,ESM2-650M,500,2,36,valid,,
主实验,500_phys,ESM2-650M,500,2,37,valid,,
主实验,500_phys,ESM2-650M,500,2,38,valid,,
主实验,500_phys,ESM2-650M,500,2,39,valid,,
主实验,500_phys,ESM2-650M,500,2,40,valid,0.7313,3.3088
主实验,500_phys,ESM2-650M,500,2,final,test,0.7787,3.6695
主实验,500_perturb,ESM2-650M,500,0,1,valid,0.3329,5.0604
主实验,500_perturb,ESM2-650M,500,0,2,valid,,
主实验,500_perturb,ESM2-650M,500,0,3,valid,,
主实验,500_perturb,ESM2-650M,500,0,4,valid,,
主实验,500_perturb,ESM2-650M,500,0,5,valid,0.7127,3.5503
主实验,500_perturb,ESM2-650M,500,0,6,valid,,
主实验,500_perturb,ESM2-650M,500,0,7,valid,,
主实验,500_perturb,ESM2-650M,500,0,8,valid,,
主实验,500_perturb,ESM2-650M,500,0,9,valid,,
主实验,500_perturb,ESM2-650M,500,0,10,valid,0.7921,3.6725
主实验,500_perturb,ESM2-650M,500,0,11,valid,,
主实验,500_perturb,ESM2-650M,500,0,12,valid,,
主实验,500_perturb,ESM2-650M,500,0,13,valid,,
主实验,500_perturb,ESM2-650M,500,0,14,valid,,
主实验,500_perturb,ESM2-650M,500,0,15,valid,0.7996,3.6329
主实验,500_perturb,ESM2-650M,500,0,16,valid,,
主实验,500_perturb,ESM2-650M,500,0,17,valid,,
主实验,500_perturb,ESM2-650M,500,0,18,valid,,
主实验,500_perturb,ESM2-650M,500,0,19,valid,,
主实验,500_perturb,ESM2-650M,500,0,20,valid,0.8151,3.1370
主实验,500_perturb,ESM2-650M,500,0,21,valid,,
主实验,500_perturb,ESM2-650M,500,0,22,valid,,
主实验,500_perturb,ESM2-650M,500,0,23,valid,,
主实验,500_perturb,ESM2-650M,500,0,24,valid,,
主实验,500_perturb,ESM2-650M,500,0,25,valid,0.8192,3.0874
主实验,500_perturb,ESM2-650M,500,0,26,valid,,
主实验,500_perturb,ESM2-650M,500,0,27,valid,,
主实验,500_perturb,ESM2-650M,500,0,28,valid,,
主实验,500_perturb,ESM2-650M,500,0,29,valid,,
主实验,500_perturb,ESM2-650M,500,0,30,valid,0.8055,3.2887
主实验,500_perturb,ESM2-650M,500,0,31,valid,,
主实验,500_perturb,ESM2-650M,500,0,32,valid,,
主实验,500_perturb,ESM2-650M,500,0,33,valid,,
主实验,500_perturb,ESM2-650M,500,0,34,valid,,
主实验,500_perturb,ESM2-650M,500,0,35,valid,0.7939,3.3146
主实验,500_perturb,ESM2-650M,500,0,36,valid,,
主实验,500_perturb,ESM2-650M,500,0,37,valid,,
主实验,500_perturb,ESM2-650M,500,0,38,valid,,
主实验,500_perturb,ESM2-650M,500,0,39,valid,,
主实验,500_perturb,ESM2-650M,500,0,40,valid,0.7994,3.2975
主实验,500_perturb,ESM2-650M,500,0,final,test,0.7618,3.2826
主实验,500_perturb,ESM2-650M,500,1,1,valid,0.2452,6.1325
主实验,500_perturb,ESM2-650M,500,1,2,valid,,
主实验,500_perturb,ESM2-650M,500,1,3,valid,,
主实验,500_perturb,ESM2-650M,500,1,4,valid,,
主实验,500_perturb,ESM2-650M,500,1,5,valid,0.6396,3.9479
主实验,500_perturb,ESM2-650M,500,1,6,valid,,
主实验,500_perturb,ESM2-650M,500,1,7,valid,,
主实验,500_perturb,ESM2-650M,500,1,8,valid,,
主实验,500_perturb,ESM2-650M,500,1,9,valid,,
主实验,500_perturb,ESM2-650M,500,1,10,valid,0.7221,3.8488
主实验,500_perturb,ESM2-650M,500,1,11,valid,,
主实验,500_perturb,ESM2-650M,500,1,12,valid,,
主实验,500_perturb,ESM2-650M,500,1,13,valid,,
主实验,500_perturb,ESM2-650M,500,1,14,valid,,
主实验,500_perturb,ESM2-650M,500,1,15,valid,0.7639,3.6466
主实验,500_perturb,ESM2-650M,500,1,16,valid,,
主实验,500_perturb,ESM2-650M,500,1,17,valid,,
主实验,500_perturb,ESM2-650M,500,1,18,valid,,
主实验,500_perturb,ESM2-650M,500,1,19,valid,,
主实验,500_perturb,ESM2-650M,500,1,20,valid,0.7615,3.5458
主实验,500_perturb,ESM2-650M,500,1,21,valid,,
主实验,500_perturb,ESM2-650M,500,1,22,valid,,
主实验,500_perturb,ESM2-650M,500,1,23,valid,,
主实验,500_perturb,ESM2-650M,500,1,24,valid,,
主实验,500_perturb,ESM2-650M,500,1,25,valid,0.7736,3.0309
主实验,500_perturb,ESM2-650M,500,1,26,valid,,
主实验,500_perturb,ESM2-650M,500,1,27,valid,,
主实验,500_perturb,ESM2-650M,500,1,28,valid,,
主实验,500_perturb,ESM2-650M,500,1,29,valid,,
主实验,500_perturb,ESM2-650M,500,1,30,valid,0.7684,3.2156
主实验,500_perturb,ESM2-650M,500,1,31,valid,,
主实验,500_perturb,ESM2-650M,500,1,32,valid,,
主实验,500_perturb,ESM2-650M,500,1,33,valid,,
主实验,500_perturb,ESM2-650M,500,1,34,valid,,
主实验,500_perturb,ESM2-650M,500,1,35,valid,0.7715,3.3436
主实验,500_perturb,ESM2-650M,500,1,36,valid,,
主实验,500_perturb,ESM2-650M,500,1,37,valid,,
主实验,500_perturb,ESM2-650M,500,1,38,valid,,
主实验,500_perturb,ESM2-650M,500,1,39,valid,,
主实验,500_perturb,ESM2-650M,500,1,40,valid,0.7690,3.2478
主实验,500_perturb,ESM2-650M,500,1,final,test,0.7511,3.1192
主实验,500_perturb,ESM2-650M,500,2,1,valid,0.2807,5.2619
主实验,500_perturb,ESM2-650M,500,2,2,valid,,
主实验,500_perturb,ESM2-650M,500,2,3,valid,,
主实验,500_perturb,ESM2-650M,500,2,4,valid,,
主实验,500_perturb,ESM2-650M,500,2,5,valid,0.6578,4.0784
主实验,500_perturb,ESM2-650M,500,2,6,valid,,
主实验,500_perturb,ESM2-650M,500,2,7,valid,,
主实验,500_perturb,ESM2-650M,500,2,8,valid,,
主实验,500_perturb,ESM2-650M,500,2,9,valid,,
主实验,500_perturb,ESM2-650M,500,2,10,valid,0.7178,3.1943
主实验,500_perturb,ESM2-650M,500,2,11,valid,,
主实验,500_perturb,ESM2-650M,500,2,12,valid,,
主实验,500_perturb,ESM2-650M,500,2,13,valid,,
主实验,500_perturb,ESM2-650M,500,2,14,valid,,
主实验,500_perturb,ESM2-650M,500,2,15,valid,0.7388,3.1885
主实验,500_perturb,ESM2-650M,500,2,16,valid,,
主实验,500_perturb,ESM2-650M,500,2,17,valid,,
主实验,500_perturb,ESM2-650M,500,2,18,valid,,
主实验,500_perturb,ESM2-650M,500,2,19,valid,,
主实验,500_perturb,ESM2-650M,500,2,20,valid,0.7378,3.2740
主实验,500_perturb,ESM2-650M,500,2,21,valid,,
主实验,500_perturb,ESM2-650M,500,2,22,valid,,
主实验,500_perturb,ESM2-650M,500,2,23,valid,,
主实验,500_perturb,ESM2-650M,500,2,24,valid,,
主实验,500_perturb,ESM2-650M,500,2,25,valid,0.7328,3.4386
主实验,500_perturb,ESM2-650M,500,2,26,valid,,
主实验,500_perturb,ESM2-650M,500,2,27,valid,,
主实验,500_perturb,ESM2-650M,500,2,28,valid,,
主实验,500_perturb,ESM2-650M,500,2,29,valid,,
主实验,500_perturb,ESM2-650M,500,2,30,valid,0.7292,3.2710
主实验,500_perturb,ESM2-650M,500,2,31,valid,,
主实验,500_perturb,ESM2-650M,500,2,32,valid,,
主实验,500_perturb,ESM2-650M,500,2,33,valid,,
主实验,500_perturb,ESM2-650M,500,2,34,valid,,
主实验,500_perturb,ESM2-650M,500,2,35,valid,0.7248,3.3622
主实验,500_perturb,ESM2-650M,500,2,36,valid,,
主实验,500_perturb,ESM2-650M,500,2,37,valid,,
主实验,500_perturb,ESM2-650M,500,2,38,valid,,
主实验,500_perturb,ESM2-650M,500,2,39,valid,,
主实验,500_perturb,ESM2-650M,500,2,40,valid,0.7248,3.3278
主实验,500_perturb,ESM2-650M,500,2,final,test,0.7729,3.2617
主实验,1500_baseline,ESM2-650M,1500,0,1,valid,0.5694,3.8195
主实验,1500_baseline,ESM2-650M,1500,0,2,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,3,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,4,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,5,valid,0.8516,3.4841
主实验,1500_baseline,ESM2-650M,1500,0,6,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,7,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,8,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,9,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,10,valid,0.8707,2.9046
主实验,1500_baseline,ESM2-650M,1500,0,11,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,12,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,13,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,14,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,15,valid,0.8826,2.6703
主实验,1500_baseline,ESM2-650M,1500,0,16,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,17,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,18,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,19,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,20,valid,0.8793,2.6356
主实验,1500_baseline,ESM2-650M,1500,0,21,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,22,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,23,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,24,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,25,valid,0.8713,2.4636
主实验,1500_baseline,ESM2-650M,1500,0,26,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,27,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,28,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,29,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,30,valid,0.8728,2.5756
主实验,1500_baseline,ESM2-650M,1500,0,31,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,32,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,33,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,34,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,35,valid,0.8632,2.5582
主实验,1500_baseline,ESM2-650M,1500,0,36,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,37,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,38,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,39,valid,,
主实验,1500_baseline,ESM2-650M,1500,0,40,valid,0.8646,2.5612
主实验,1500_baseline,ESM2-650M,1500,0,final,test,0.8609,2.7577
主实验,1500_baseline,ESM2-650M,1500,1,1,valid,0.4996,4.1574
主实验,1500_baseline,ESM2-650M,1500,1,2,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,3,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,4,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,5,valid,0.8409,2.8067
主实验,1500_baseline,ESM2-650M,1500,1,6,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,7,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,8,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,9,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,10,valid,0.8820,3.0395
主实验,1500_baseline,ESM2-650M,1500,1,11,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,12,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,13,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,14,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,15,valid,0.8824,2.7287
主实验,1500_baseline,ESM2-650M,1500,1,16,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,17,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,18,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,19,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,20,valid,0.8883,2.7664
主实验,1500_baseline,ESM2-650M,1500,1,21,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,22,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,23,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,24,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,25,valid,0.8789,2.6732
主实验,1500_baseline,ESM2-650M,1500,1,26,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,27,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,28,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,29,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,30,valid,0.8746,2.5509
主实验,1500_baseline,ESM2-650M,1500,1,31,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,32,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,33,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,34,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,35,valid,0.8695,2.4087
主实验,1500_baseline,ESM2-650M,1500,1,36,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,37,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,38,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,39,valid,,
主实验,1500_baseline,ESM2-650M,1500,1,40,valid,0.8644,2.4581
